City,User_Category,Mobility_Profile,Hour_Interval,Peak_Status,Season,Avg_Stress,N_Records,Std_Stress,Confidence
Strasbourg,métro,Low Stress,12:00 - 13:00,Off-Peak,Spring,2.0,3,0.0,0.3
Strasbourg,métro,Low Stress,12:00 - 13:00,Off-Peak,Summer,4.0,1,0.0,0.1
Strasbourg,métro,Low Stress,12:00 - 13:00,Off-Peak,Winter,2.0,2,0.0,0.2
Strasbourg,métro,Low Stress,13:00 - 14:00,Off-Peak,Autumn,3.3333333333333335,3,0.5773502691896257,0.3
Strasbourg,métro,Low Stress,13:00 - 14:00,Off-Peak,Spring,2.2,5,0.8366600265340756,0.5
Strasbourg,métro,Low Stress,13:00 - 14:00,Off-Peak,Summer,3.0,3,1.0,0.3
Strasbourg,métro,Low Stress,13:00 - 14:00,Off-Peak,Winter,2.0,4,0.816496580927726,0.4
Strasbourg,métro,Low Stress,14:00 - 15:00,Off-Peak,Autumn,1.5,2,0.7071067811865476,0.2
Strasbourg,métro,Low Stress,14:00 - 15:00,Off-Peak,Spring,2.0,1,0.0,0.1
Strasbourg,métro,Low Stress,14:00 - 15:00,Off-Peak,Summer,1.5,2,0.7071067811865476,0.2
Strasbourg,métro,Low Stress,14:00 - 15:00,Off-Peak,Winter,2.5,2,2.1213203435596424,0.2
Strasbourg,métro,Low Stress,15:00 - 16:00,Off-Peak,Autumn,2.5,4,0.5773502691896257,0.4
Strasbourg,métro,Low Stress,15:00 - 16:00,Off-Peak,Spring,1.0,1,0.0,0.1
Strasbourg,métro,Low Stress,15:00 - 16:00,Off-Peak,Summer,2.0,1,0.0,0.1
Strasbourg,métro,Low Stress,15:00 - 16:00,Off-Peak,Winter,2.6666666666666665,3,1.1547005383792517,0.3
Strasbourg,métro,Low Stress,16:00 - 17:00,Off-Peak,Autumn,3.1666666666666665,6,0.752772652709081,0.6
Strasbourg,métro,Low Stress,16:00 - 17:00,Off-Peak,Spring,2.6666666666666665,3,0.5773502691896258,0.3
Strasbourg,métro,Low Stress,16:00 - 17:00,Off-Peak,Summer,1.5,2,0.7071067811865476,0.2
Strasbourg,métro,Low Stress,16:00 - 17:00,Off-Peak,Winter,3.5,4,0.5773502691896257,0.4
Strasbourg,métro,Low Stress,17:00 - 18:00,Peak,Autumn,2.2,5,1.0954451150103324,0.5
Strasbourg,métro,Low Stress,17:00 - 18:00,Peak,Spring,2.5,2,0.7071067811865476,0.2
Strasbourg,métro,Low Stress,17:00 - 18:00,Peak,Summer,3.0,1,0.0,0.1
Strasbourg,métro,Low Stress,17:00 - 18:00,Peak,Winter,1.0,1,0.0,0.1
Strasbourg,métro,Low Stress,18:00 - 19:00,Peak,Autumn,2.5,2,2.1213203435596424,0.2
Strasbourg,métro,Low Stress,18:00 - 19:00,Peak,Spring,3.0,3,1.0,0.3
Strasbourg,métro,Low Stress,18:00 - 19:00,Peak,Summer,2.0,1,0.0,0.1
Strasbourg,métro,Low Stress,18:00 - 19:00,Peak,Winter,2.3333333333333335,3,1.5275252316519468,0.3
Strasbourg,métro,Low Stress,19:00 - 20:00,Peak,Autumn,2.0,1,0.0,0.1
Strasbourg,métro,Low Stress,19:00 - 20:00,Peak,Spring,2.0,3,1.0,0.3
Strasbourg,métro,Low Stress,19:00 - 20:00,Peak,Summer,3.0,4,1.4142135623730951,0.4
Strasbourg,métro,Low Stress,19:00 - 20:00,Peak,Winter,5.0,1,0.0,0.1
Strasbourg,métro,Low Stress,20:00 - 21:00,Night,Autumn,3.0,1,0.0,0.1
Strasbourg,métro,Low Stress,20:00 - 21:00,Night,Spring,2.6666666666666665,3,0.5773502691896258,0.3
Strasbourg,métro,Low Stress,20:00 - 21:00,Night,Summer,2.0,2,1.4142135623730951,0.2
Strasbourg,métro,Low Stress,20:00 - 21:00,Night,Winter,2.0,1,0.0,0.1
Strasbourg,métro,Low Stress,21:00 - 22:00,Night,Autumn,3.0,3,1.0,0.3
Strasbourg,métro,Low Stress,21:00 - 22:00,Night,Spring,3.0,4,0.816496580927726,0.4
Strasbourg,métro,Low Stress,21:00 - 22:00,Night,Summer,2.0,5,0.7071067811865476,0.5
Strasbourg,métro,Low Stress,21:00 - 22:00,Night,Winter,2.0,2,0.0,0.2
Strasbourg,métro,Low Stress,22:00 - 23:00,Night,Autumn,2.0,1,0.0,0.1
Strasbourg,métro,Low Stress,22:00 - 23:00,Night,Spring,3.0,4,0.816496580927726,0.4
Strasbourg,métro,Low Stress,22:00 - 23:00,Night,Winter,2.0,1,0.0,0.1
Strasbourg,métro,Low Stress,23:00 - 24:00,Night,Autumn,2.0,2,0.0,0.2
Strasbourg,métro,Low Stress,23:00 - 24:00,Night,Spring,2.0,3,1.0,0.3
Strasbourg,métro,Low Stress,23:00 - 24:00,Night,Summer,3.0,1,0.0,0.1
Strasbourg,métro,Low Stress,23:00 - 24:00,Night,Winter,3.0,1,0.0,0.1
Strasbourg,tram,High Stress,00:00 - 01:00,Night,Spring,4.0,1,0.0,0.1
Strasbourg,tram,High Stress,01:00 - 02:00,Night,Spring,,0,0.0,0.0
Strasbourg,tram,High Stress,01:00 - 02:00,Night,Summer,1.0,1,0.0,0.1
Strasbourg,tram,High Stress,03:00 - 04:00,Night,Autumn,1.0,1,0.0,0.1
Strasbourg,tram,High Stress,04:00 - 05:00,Night,Autumn,1.5,2,0.7071067811865476,0.2
Strasbourg,tram,High Stress,04:00 - 05:00,Night,Summer,2.0,1,0.0,0.1
Strasbourg,tram,High Stress,04:00 - 05:00,Night,Winter,4.0,1,0.0,0.1
Strasbourg,tram,High Stress,05:00 - 06:00,Night,Spring,3.0,1,0.0,0.1
Strasbourg,tram,High Stress,09:00 - 10:00,Peak,Autumn,2.0,1,0.0,0.1
Strasbourg,tram,High Stress,09:00 - 10:00,Peak,Summer,3.0,1,0.0,0.1
Strasbourg,tram,High Stress,10:00 - 11:00,Off-Peak,Autumn,4.0,1,0.0,0.1
Strasbourg,tram,High Stress,11:00 - 12:00,Off-Peak,Autumn,1.0,1,0.0,0.1
Strasbourg,tram,High Stress,12:00 - 13:00,Off-Peak,Spring,2.0,1,0.0,0.1
Strasbourg,tram,High Stress,13:00 - 14:00,Off-Peak,Summer,3.0,1,0.0,0.1
Strasbourg,tram,High Stress,13:00 - 14:00,Off-Peak,Winter,3.0,1,0.0,0.1
Strasbourg,tram,High Stress,14:00 - 15:00,Off-Peak,Autumn,5.0,1,0.0,0.1
Strasbourg,tram,High Stress,15:00 - 16:00,Off-Peak,Spring,3.0,1,0.0,0.1
Strasbourg,tram,High Stress,15:00 - 16:00,Off-Peak,Summer,4.0,1,0.0,0.1
Strasbourg,tram,High Stress,17:00 - 18:00,Peak,Winter,3.0,1,0.0,0.1
Strasbourg,tram,High Stress,18:00 - 19:00,Peak,Spring,3.0,2,0.0,0.2
Strasbourg,tram,High Stress,18:00 - 19:00,Peak,Winter,2.0,1,0.0,0.1
Strasbourg,tram,High Stress,19:00 - 20:00,Peak,Summer,2.3333333333333335,3,0.5773502691896258,0.3
Strasbourg,tram,High Stress,20:00 - 21:00,Night,Spring,2.0,1,0.0,0.1
Strasbourg,tram,High Stress,21:00 - 22:00,Night,Spring,4.0,1,0.0,0.1
Strasbourg,tram,High Stress,23:00 - 24:00,Night,Summer,2.0,2,0.0,0.2
Strasbourg,tram,Low Stress,00:00 - 01:00,Night,Autumn,1.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,00:00 - 01:00,Night,Spring,2.0,2,1.4142135623730951,0.2
Strasbourg,tram,Low Stress,00:00 - 01:00,Night,Summer,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,01:00 - 02:00,Night,Autumn,2.75,4,0.49999999999999994,0.4
Strasbourg,tram,Low Stress,01:00 - 02:00,Night,Spring,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,01:00 - 02:00,Night,Winter,3.0,1,0.0,0.1
Strasbourg,tram,Low Stress,02:00 - 03:00,Night,Spring,2.0,3,1.0,0.3
Strasbourg,tram,Low Stress,02:00 - 03:00,Night,Summer,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,02:00 - 03:00,Night,Winter,2.5,4,1.2909944487358056,0.4
Strasbourg,tram,Low Stress,03:00 - 04:00,Night,Autumn,2.0,2,1.4142135623730951,0.2
Strasbourg,tram,Low Stress,03:00 - 04:00,Night,Spring,3.0,1,0.0,0.1
Strasbourg,tram,Low Stress,03:00 - 04:00,Night,Winter,1.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,04:00 - 05:00,Night,Spring,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,04:00 - 05:00,Night,Winter,2.0,2,0.0,0.2
Strasbourg,tram,Low Stress,05:00 - 06:00,Night,Autumn,2.0,4,1.1547005383792515,0.4
Strasbourg,tram,Low Stress,05:00 - 06:00,Night,Spring,1.75,4,0.9574271077563381,0.4
Strasbourg,tram,Low Stress,05:00 - 06:00,Night,Summer,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,05:00 - 06:00,Night,Winter,2.6666666666666665,3,0.5773502691896257,0.3
Strasbourg,tram,Low Stress,06:00 - 07:00,Night,Autumn,3.0,3,0.0,0.3
Strasbourg,tram,Low Stress,06:00 - 07:00,Night,Spring,1.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,06:00 - 07:00,Night,Summer,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,06:00 - 07:00,Night,Winter,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,07:00 - 08:00,Peak,Autumn,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,07:00 - 08:00,Peak,Spring,3.0,3,1.0,0.3
Strasbourg,tram,Low Stress,07:00 - 08:00,Peak,Summer,2.6666666666666665,3,1.5275252316519468,0.3
Strasbourg,tram,Low Stress,08:00 - 09:00,Peak,Spring,2.0,3,0.0,0.3
Strasbourg,tram,Low Stress,08:00 - 09:00,Peak,Winter,3.0,2,0.0,0.2
Strasbourg,tram,Low Stress,09:00 - 10:00,Peak,Autumn,2.0,3,1.7320508075688772,0.3
Strasbourg,tram,Low Stress,09:00 - 10:00,Peak,Spring,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,09:00 - 10:00,Peak,Summer,4.0,1,0.0,0.1
Strasbourg,tram,Low Stress,09:00 - 10:00,Peak,Winter,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,10:00 - 11:00,Off-Peak,Autumn,3.5,2,2.1213203435596424,0.2
Strasbourg,tram,Low Stress,10:00 - 11:00,Off-Peak,Spring,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,10:00 - 11:00,Off-Peak,Summer,3.0,1,0.0,0.1
Strasbourg,tram,Low Stress,10:00 - 11:00,Off-Peak,Winter,2.0,3,1.0,0.3
Strasbourg,tram,Low Stress,11:00 - 12:00,Off-Peak,Autumn,3.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,11:00 - 12:00,Off-Peak,Spring,2.3333333333333335,3,0.5773502691896258,0.3
Strasbourg,tram,Low Stress,11:00 - 12:00,Off-Peak,Summer,3.0,1,0.0,0.1
Strasbourg,tram,Low Stress,11:00 - 12:00,Off-Peak,Winter,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,12:00 - 13:00,Off-Peak,Autumn,1.0,1,0.0,0.1
Strasbourg,tram,Low Stress,12:00 - 13:00,Off-Peak,Spring,2.4,5,0.5477225575051662,0.5
Strasbourg,tram,Low Stress,12:00 - 13:00,Off-Peak,Winter,1.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,13:00 - 14:00,Off-Peak,Autumn,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,13:00 - 14:00,Off-Peak,Summer,3.0,2,1.4142135623730951,0.2
Strasbourg,tram,Low Stress,13:00 - 14:00,Off-Peak,Winter,1.0,1,0.0,0.1
Strasbourg,tram,Low Stress,14:00 - 15:00,Off-Peak,Autumn,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,14:00 - 15:00,Off-Peak,Spring,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,14:00 - 15:00,Off-Peak,Summer,2.0,4,0.816496580927726,0.4
Strasbourg,tram,Low Stress,14:00 - 15:00,Off-Peak,Winter,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,15:00 - 16:00,Off-Peak,Autumn,2.0,5,0.7071067811865476,0.5
Strasbourg,tram,Low Stress,15:00 - 16:00,Off-Peak,Spring,2.0,2,0.0,0.2
Strasbourg,tram,Low Stress,16:00 - 17:00,Off-Peak,Autumn,2.5,4,0.5773502691896257,0.4
Strasbourg,tram,Low Stress,16:00 - 17:00,Off-Peak,Spring,3.0,1,0.0,0.1
Strasbourg,tram,Low Stress,16:00 - 17:00,Off-Peak,Summer,3.0,2,1.4142135623730951,0.2
Strasbourg,tram,Low Stress,16:00 - 17:00,Off-Peak,Winter,2.3333333333333335,3,1.1547005383792515,0.3
Strasbourg,tram,Low Stress,17:00 - 18:00,Peak,Autumn,2.0,3,1.0,0.3
Strasbourg,tram,Low Stress,17:00 - 18:00,Peak,Spring,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,17:00 - 18:00,Peak,Summer,3.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,17:00 - 18:00,Peak,Winter,1.0,1,0.0,0.1
Strasbourg,tram,Low Stress,18:00 - 19:00,Peak,Autumn,4.0,1,0.0,0.1
Strasbourg,tram,Low Stress,18:00 - 19:00,Peak,Spring,3.0,1,0.0,0.1
Strasbourg,tram,Low Stress,18:00 - 19:00,Peak,Summer,3.0,3,1.0,0.3
Strasbourg,tram,Low Stress,18:00 - 19:00,Peak,Winter,2.0,3,1.0,0.3
Strasbourg,tram,Low Stress,19:00 - 20:00,Peak,Autumn,3.0,3,0.0,0.3
Strasbourg,tram,Low Stress,19:00 - 20:00,Peak,Spring,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,19:00 - 20:00,Peak,Summer,2.3333333333333335,3,0.5773502691896258,0.3
Strasbourg,tram,Low Stress,20:00 - 21:00,Night,Autumn,3.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,20:00 - 21:00,Night,Winter,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,21:00 - 22:00,Night,Autumn,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,21:00 - 22:00,Night,Spring,3.0,1,0.0,0.1
Strasbourg,tram,Low Stress,21:00 - 22:00,Night,Summer,2.6666666666666665,3,1.5275252316519468,0.3
Strasbourg,tram,Low Stress,22:00 - 23:00,Night,Spring,2.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,22:00 - 23:00,Night,Summer,3.0,3,0.0,0.3
Strasbourg,tram,Low Stress,22:00 - 23:00,Night,Winter,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,23:00 - 24:00,Night,Autumn,2.0,1,0.0,0.1
Strasbourg,tram,Low Stress,23:00 - 24:00,Night,Spring,3.5,2,0.7071067811865476,0.2
Strasbourg,tram,Low Stress,23:00 - 24:00,Night,Summer,1.0,1,0.0,0.1
Strasbourg,voiture,High Stress,00:00 - 01:00,Night,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,00:00 - 01:00,Night,Summer,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,00:00 - 01:00,Night,Winter,3.0,1,0.0,0.1
Strasbourg,voiture,High Stress,01:00 - 02:00,Night,Autumn,3.0,1,0.0,0.1
Strasbourg,voiture,High Stress,02:00 - 03:00,Night,Autumn,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,02:00 - 03:00,Night,Summer,1.5,2,0.7071067811865476,0.2
Strasbourg,voiture,High Stress,02:00 - 03:00,Night,Winter,2.3333333333333335,3,1.5275252316519465,0.3
Strasbourg,voiture,High Stress,03:00 - 04:00,Night,Autumn,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,04:00 - 05:00,Night,Spring,1.0,1,0.0,0.1
Strasbourg,voiture,High Stress,06:00 - 07:00,Night,Summer,1.0,1,0.0,0.1
Strasbourg,voiture,High Stress,07:00 - 08:00,Peak,Summer,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,08:00 - 09:00,Peak,Summer,3.0,1,0.0,0.1
Strasbourg,voiture,High Stress,10:00 - 11:00,Off-Peak,Summer,1.0,1,0.0,0.1
Strasbourg,voiture,High Stress,11:00 - 12:00,Off-Peak,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,13:00 - 14:00,Off-Peak,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,13:00 - 14:00,Off-Peak,Winter,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,16:00 - 17:00,Off-Peak,Autumn,3.0,1,0.0,0.1
Strasbourg,voiture,High Stress,16:00 - 17:00,Off-Peak,Summer,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,16:00 - 17:00,Off-Peak,Winter,3.0,2,0.0,0.2
Strasbourg,voiture,High Stress,17:00 - 18:00,Peak,Autumn,4.0,1,0.0,0.1
Strasbourg,voiture,High Stress,17:00 - 18:00,Peak,Summer,3.0,1,0.0,0.1
Strasbourg,voiture,High Stress,18:00 - 19:00,Peak,Autumn,3.0,1,0.0,0.1
Strasbourg,voiture,High Stress,19:00 - 20:00,Peak,Autumn,1.0,1,0.0,0.1
Strasbourg,voiture,High Stress,20:00 - 21:00,Night,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,High Stress,22:00 - 23:00,Night,Spring,3.0,1,0.0,0.1
Strasbourg,voiture,High Stress,22:00 - 23:00,Night,Winter,3.0,1,0.0,0.1
Strasbourg,voiture,High Stress,23:00 - 24:00,Night,Spring,2.3333333333333335,3,0.5773502691896257,0.3
Strasbourg,voiture,High Stress,23:00 - 24:00,Night,Summer,4.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,00:00 - 01:00,Night,Autumn,3.5,2,0.7071067811865476,0.2
Strasbourg,voiture,Low Stress,00:00 - 01:00,Night,Spring,1.6666666666666667,3,0.5773502691896257,0.3
Strasbourg,voiture,Low Stress,00:00 - 01:00,Night,Summer,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,00:00 - 01:00,Night,Winter,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,01:00 - 02:00,Night,Autumn,2.6666666666666665,3,1.1547005383792515,0.3
Strasbourg,voiture,Low Stress,01:00 - 02:00,Night,Summer,3.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,01:00 - 02:00,Night,Winter,2.0,3,1.0,0.3
Strasbourg,voiture,Low Stress,02:00 - 03:00,Night,Autumn,4.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,02:00 - 03:00,Night,Spring,2.0,3,1.7320508075688772,0.3
Strasbourg,voiture,Low Stress,02:00 - 03:00,Night,Summer,3.0,4,0.816496580927726,0.4
Strasbourg,voiture,Low Stress,02:00 - 03:00,Night,Winter,3.6666666666666665,3,1.5275252316519468,0.3
Strasbourg,voiture,Low Stress,03:00 - 04:00,Night,Autumn,2.6666666666666665,3,0.5773502691896258,0.3
Strasbourg,voiture,Low Stress,03:00 - 04:00,Night,Spring,2.0,3,1.0,0.3
Strasbourg,voiture,Low Stress,03:00 - 04:00,Night,Summer,1.8,5,0.8366600265340756,0.5
Strasbourg,voiture,Low Stress,04:00 - 05:00,Night,Autumn,1.5,2,0.7071067811865476,0.2
Strasbourg,voiture,Low Stress,04:00 - 05:00,Night,Spring,2.0,3,1.0,0.3
Strasbourg,voiture,Low Stress,04:00 - 05:00,Night,Summer,1.0,2,0.0,0.2
Strasbourg,voiture,Low Stress,04:00 - 05:00,Night,Winter,2.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,05:00 - 06:00,Night,Spring,2.5,2,0.7071067811865476,0.2
Strasbourg,voiture,Low Stress,05:00 - 06:00,Night,Summer,1.6666666666666667,3,0.5773502691896257,0.3
Strasbourg,voiture,Low Stress,05:00 - 06:00,Night,Winter,3.0,3,0.0,0.3
Strasbourg,voiture,Low Stress,06:00 - 07:00,Night,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,06:00 - 07:00,Night,Summer,2.0,3,0.0,0.3
Strasbourg,voiture,Low Stress,06:00 - 07:00,Night,Winter,1.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,07:00 - 08:00,Peak,Autumn,2.6666666666666665,3,1.1547005383792515,0.3
Strasbourg,voiture,Low Stress,07:00 - 08:00,Peak,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,07:00 - 08:00,Peak,Summer,3.0,2,0.0,0.2
Strasbourg,voiture,Low Stress,07:00 - 08:00,Peak,Winter,3.142857142857143,7,1.2149857925879117,0.7
Strasbourg,voiture,Low Stress,08:00 - 09:00,Peak,Autumn,2.3333333333333335,3,0.5773502691896257,0.3
Strasbourg,voiture,Low Stress,08:00 - 09:00,Peak,Spring,2.5,4,1.2909944487358056,0.4
Strasbourg,voiture,Low Stress,08:00 - 09:00,Peak,Summer,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,08:00 - 09:00,Peak,Winter,1.5,2,0.7071067811865476,0.2
Strasbourg,voiture,Low Stress,09:00 - 10:00,Peak,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,09:00 - 10:00,Peak,Summer,3.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,09:00 - 10:00,Peak,Winter,3.0,2,0.0,0.2
Strasbourg,voiture,Low Stress,10:00 - 11:00,Off-Peak,Autumn,4.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,10:00 - 11:00,Off-Peak,Spring,1.0,2,0.0,0.2
Strasbourg,voiture,Low Stress,10:00 - 11:00,Off-Peak,Winter,1.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,11:00 - 12:00,Off-Peak,Autumn,3.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,11:00 - 12:00,Off-Peak,Spring,4.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,11:00 - 12:00,Off-Peak,Summer,3.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,11:00 - 12:00,Off-Peak,Winter,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,12:00 - 13:00,Off-Peak,Autumn,2.5,2,0.7071067811865476,0.2
Strasbourg,voiture,Low Stress,12:00 - 13:00,Off-Peak,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,12:00 - 13:00,Off-Peak,Summer,2.0,2,0.0,0.2
Strasbourg,voiture,Low Stress,12:00 - 13:00,Off-Peak,Winter,1.6666666666666667,3,0.5773502691896257,0.3
Strasbourg,voiture,Low Stress,13:00 - 14:00,Off-Peak,Autumn,4.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,13:00 - 14:00,Off-Peak,Spring,2.5,4,1.0,0.4
Strasbourg,voiture,Low Stress,13:00 - 14:00,Off-Peak,Summer,1.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,13:00 - 14:00,Off-Peak,Winter,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,14:00 - 15:00,Off-Peak,Autumn,2.0,3,0.0,0.3
Strasbourg,voiture,Low Stress,14:00 - 15:00,Off-Peak,Spring,1.6666666666666667,3,0.5773502691896257,0.3
Strasbourg,voiture,Low Stress,14:00 - 15:00,Off-Peak,Summer,3.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,14:00 - 15:00,Off-Peak,Winter,2.5,2,0.7071067811865476,0.2
Strasbourg,voiture,Low Stress,15:00 - 16:00,Off-Peak,Autumn,2.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,15:00 - 16:00,Off-Peak,Spring,2.8,5,0.8366600265340756,0.5
Strasbourg,voiture,Low Stress,15:00 - 16:00,Off-Peak,Summer,2.0,2,0.0,0.2
Strasbourg,voiture,Low Stress,15:00 - 16:00,Off-Peak,Winter,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,16:00 - 17:00,Off-Peak,Autumn,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,16:00 - 17:00,Off-Peak,Spring,2.75,4,1.2583057392117916,0.4
Strasbourg,voiture,Low Stress,16:00 - 17:00,Off-Peak,Summer,1.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,16:00 - 17:00,Off-Peak,Winter,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,17:00 - 18:00,Peak,Autumn,2.5,4,0.5773502691896257,0.4
Strasbourg,voiture,Low Stress,17:00 - 18:00,Peak,Spring,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,17:00 - 18:00,Peak,Winter,4.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,18:00 - 19:00,Peak,Autumn,3.5,2,2.1213203435596424,0.2
Strasbourg,voiture,Low Stress,18:00 - 19:00,Peak,Spring,2.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,18:00 - 19:00,Peak,Winter,3.5,2,0.7071067811865476,0.2
Strasbourg,voiture,Low Stress,19:00 - 20:00,Peak,Spring,2.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,19:00 - 20:00,Peak,Summer,3.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,20:00 - 21:00,Night,Autumn,3.2,5,0.44721359549995787,0.5
Strasbourg,voiture,Low Stress,20:00 - 21:00,Night,Spring,4.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,20:00 - 21:00,Night,Summer,2.3333333333333335,3,1.1547005383792517,0.3
Strasbourg,voiture,Low Stress,20:00 - 21:00,Night,Winter,2.75,4,1.5,0.4
Strasbourg,voiture,Low Stress,21:00 - 22:00,Night,Autumn,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,21:00 - 22:00,Night,Spring,3.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,21:00 - 22:00,Night,Winter,4.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,22:00 - 23:00,Night,Autumn,2.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,22:00 - 23:00,Night,Spring,2.6666666666666665,3,0.5773502691896258,0.3
Strasbourg,voiture,Low Stress,22:00 - 23:00,Night,Summer,3.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,22:00 - 23:00,Night,Winter,2.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,23:00 - 24:00,Night,Autumn,4.0,1,0.0,0.1
Strasbourg,voiture,Low Stress,23:00 - 24:00,Night,Spring,3.0,2,1.4142135623730951,0.2
Strasbourg,voiture,Low Stress,23:00 - 24:00,Night,Summer,,0,0.0,0.0
Strasbourg,voiture,Low Stress,23:00 - 24:00,Night,Winter,2.5,2,2.1213203435596424,0.2
Strasbourg,vélo,High Stress,00:00 - 01:00,Night,Summer,3.0,1,0.0,0.1
Strasbourg,vélo,High Stress,02:00 - 03:00,Night,Summer,2.0,1,0.0,0.1
Strasbourg,vélo,High Stress,04:00 - 05:00,Night,Summer,3.0,1,0.0,0.1
Strasbourg,vélo,High Stress,06:00 - 07:00,Night,Autumn,4.0,1,0.0,0.1
Strasbourg,vélo,High Stress,09:00 - 10:00,Peak,Spring,5.0,1,0.0,0.1
Strasbourg,vélo,High Stress,10:00 - 11:00,Off-Peak,Autumn,2.0,1,0.0,0.1
Strasbourg,vélo,High Stress,10:00 - 11:00,Off-Peak,Spring,1.0,1,0.0,0.1
Strasbourg,vélo,High Stress,10:00 - 11:00,Off-Peak,Summer,4.0,1,0.0,0.1
Strasbourg,vélo,High Stress,11:00 - 12:00,Off-Peak,Autumn,2.0,1,0.0,0.1
Strasbourg,vélo,High Stress,14:00 - 15:00,Off-Peak,Summer,1.0,1,0.0,0.1
